Total_Vehiculos,Tiempo_Medio_s,Ocupacion_Espacial_%,Hora_Inicio,Hora_Fin,Dia_Semana,Direccion,move_time_s,cluster,Tiempo_Optimo,Hora_Minutos,Periodo_Dia,Total_Vehiculos_lag1,Ocupacion_lag1,Media_Movil_3ciclos,Tendencia_Vehiculos,Capacidad_Teorica,Saturacion_Actual
2,5.25,0.82,1900-01-01 14:12:44,14:13:17,3,1,33,1,20,852,2,7.0,2.41,3.3333333333333335,-5.0,6.285714285714286,0.3181818181818182
4,2.69,3.26,1900-01-01 14:12:53,14:13:26,4,1,33,1,20,852,2,2.0,0.82,4.333333333333333,2.0,12.267657992565056,0.32606060606060605
4,7.44,4.5,1900-01-01 14:13:56,14:14:29,1,1,33,2,30,853,2,4.0,3.26,3.3333333333333335,0.0,4.435483870967742,0.9018181818181819
2,5.5,1.97,1900-01-01 14:14:07,14:14:40,5,1,33,1,20,854,2,4.0,4.5,3.3333333333333335,-2.0,6.0,0.3333333333333333
6,5.4,3.29,1900-01-01 14:15:05,14:15:38,2,1,33,1,20,855,2,2.0,1.97,4.0,4.0,6.111111111111111,0.9818181818181819
6,1.9,7.67,1900-01-01 14:15:16,14:15:49,3,1,33,1,20,855,2,6.0,3.29,4.666666666666667,0.0,17.36842105263158,0.34545454545454546
3,4.46,3.42,1900-01-01 14:15:25,14:15:58,4,1,33,1,20,855,2,6.0,7.67,5.0,-3.0,7.399103139013453,0.4054545454545454
6,2.35,6.41,1900-01-01 14:16:28,14:17:01,1,1,33,1,20,856,2,3.0,3.42,5.0,3.0,14.042553191489361,0.4272727272727273
4,6.56,2.86,1900-01-01 14:16:39,14:17:12,5,1,33,1,20,856,2,6.0,6.41,4.333333333333333,-2.0,5.0304878048780495,0.795151515151515
2,1.08,1.54,1900-01-01 14:17:37,14:18:10,2,1,33,1,20,857,2,4.0,2.86,4.0,-2.0,30.555555555555554,0.06545454545454546
3,4.21,1.29,1900-01-01 14:17:48,14:18:21,3,1,33,1,20,857,2,2.0,1.54,3.0,1.0,7.838479809976247,0.3827272727272727
0,0.0,0.6,1900-01-01 14:17:57,14:18:30,4,1,33,1,20,857,2,3.0,1.29,1.6666666666666667,-3.0,33.0,0.0
3,2.62,2.65,1900-01-01 14:19:00,14:19:33,1,1,33,1,20,859,2,0.0,0.6,2.0,3.0,12.595419847328245,0.2381818181818182
1,0.0,2.2,1900-01-01 14:19:11,14:19:44,5,1,33,1,20,859,2,3.0,2.65,1.3333333333333333,-2.0,33.0,0.030303030303030304
4,2.69,4.16,1900-01-01 14:20:09,14:20:42,2,1,33,1,20,860,2,1.0,2.2,2.6666666666666665,3.0,12.267657992565056,0.32606060606060605
1,0.0,0.34,1900-01-01 14:20:20,14:20:53,3,1,33,1,20,860,2,4.0,4.16,2.0,-3.0,33.0,0.030303030303030304
8,2.71,11.1,1900-01-01 14:20:29,14:21:02,4,1,33,0,35,860,2,1.0,0.34,4.333333333333333,7.0,12.177121771217712,0.656969696969697
7,3.96,7.2,1900-01-01 14:21:32,14:22:05,1,1,33,1,20,861,2,8.0,11.1,5.333333333333333,-1.0,8.333333333333334,0.84
1,0.0,4.34,1900-01-01 14:21:43,14:22:16,5,1,33,1,20,861,2,7.0,7.2,5.333333333333333,-6.0,33.0,0.030303030303030304
6,1.97,11.48,1900-01-01 14:22:41,14:23:14,2,1,33,1,20,862,2,1.0,4.34,4.666666666666667,5.0,16.751269035532996,0.35818181818181816
2,15.92,1.71,1900-01-01 14:22:52,14:23:25,3,1,33,2,31,862,2,6.0,11.48,3.0,-4.0,2.0728643216080402,0.9648484848484848
7,1.43,7.93,1900-01-01 14:23:01,14:23:34,4,1,33,1,20,863,2,2.0,1.71,5.0,5.0,23.076923076923077,0.30333333333333334
5,5.0,3.29,1900-01-01 14:24:04,14:24:37,1,1,33,1,20,864,2,7.0,7.93,4.666666666666667,-2.0,6.6,0.7575757575757576
7,3.94,11.26,1900-01-01 14:24:15,14:24:48,5,1,33,1,20,864,2,5.0,3.29,6.333333333333333,2.0,8.375634517766498,0.8357575757575757
0,0.0,0.48,1900-01-01 14:25:13,14:25:46,2,1,33,1,20,865,2,7.0,11.26,4.0,-7.0,33.0,0.0
7,3.11,5.52,1900-01-01 14:25:24,14:25:57,3,1,33,1,20,865,2,0.0,0.48,4.666666666666667,7.0,10.610932475884244,0.6596969696969697
4,5.53,2.57,1900-01-01 14:25:33,14:26:06,4,1,33,1,20,865,2,7.0,5.52,3.6666666666666665,-3.0,5.967450271247739,0.6703030303030303
3,7.71,2.51,1900-01-01 14:26:36,14:27:09,1,1,33,2,26,866,2,4.0,2.57,4.666666666666667,-1.0,4.280155642023346,0.7009090909090909
4,1.94,7.16,1900-01-01 14:26:47,14:27:20,5,1,33,1,20,866,2,3.0,2.51,3.6666666666666665,1.0,17.010309278350515,0.23515151515151514
3,3.12,3.37,1900-01-01 14:27:45,14:28:18,2,1,33,1,20,867,2,4.0,7.16,3.3333333333333335,-1.0,10.576923076923077,0.28363636363636363
5,2.56,7.89,1900-01-01 14:27:56,14:28:29,3,1,33,1,20,867,2,3.0,3.37,4.0,2.0,12.890625,0.3878787878787879
5,3.75,6.72,1900-01-01 14:28:05,14:28:38,4,1,33,1,20,868,2,5.0,7.89,4.333333333333333,0.0,8.8,0.5681818181818181
3,9.79,2.61,1900-01-01 14:29:08,14:29:41,1,1,33,2,26,869,2,5.0,6.72,4.333333333333333,-2.0,3.370786516853933,0.8899999999999999
2,4.0,9.37,1900-01-01 14:29:19,14:29:52,5,1,33,1,20,869,2,3.0,2.61,3.3333333333333335,-1.0,8.25,0.24242424242424243
2,2.17,1.94,1900-01-01 14:30:17,14:30:50,2,1,33,1,20,870,2,2.0,9.37,2.3333333333333335,0.0,15.207373271889402,0.1315151515151515
3,2.29,1.18,1900-01-01 14:30:28,14:31:01,3,1,33,1,20,870,2,2.0,1.94,2.3333333333333335,1.0,14.410480349344978,0.2081818181818182
8,3.69,7.41,1900-01-01 14:30:37,14:31:10,4,1,33,1,20,870,2,3.0,1.18,4.333333333333333,5.0,8.94308943089431,0.8945454545454545
3,2.58,3.1,1900-01-01 14:31:40,14:32:13,1,1,33,1,20,871,2,8.0,7.41,4.666666666666667,-5.0,12.790697674418604,0.23454545454545456
4,5.03,5.28,1900-01-01 14:31:51,14:32:24,5,1,33,1,20,871,2,3.0,3.1,5.0,1.0,6.560636182902584,0.6096969696969697
4,6.06,6.82,1900-01-01 14:32:49,14:33:22,2,1,33,1,20,872,2,4.0,5.28,3.6666666666666665,0.0,5.445544554455446,0.7345454545454545
0,0.0,4.32,1900-01-01 14:33:00,14:33:33,3,1,33,1,20,873,2,4.0,6.82,2.6666666666666665,-4.0,33.0,0.0
4,2.33,4.72,1900-01-01 14:33:09,14:33:42,4,1,33,1,20,873,2,0.0,4.32,2.6666666666666665,4.0,14.163090128755364,0.2824242424242424
3,2.75,2.64,1900-01-01 14:34:12,14:34:45,1,1,33,1,20,874,2,4.0,4.72,2.3333333333333335,-1.0,12.0,0.25
8,2.46,7.93,1900-01-01 14:34:23,14:34:56,5,1,33,1,20,874,2,3.0,2.64,5.0,5.0,13.414634146341463,0.5963636363636364
1,0.0,12.53,1900-01-01 14:35:21,14:35:54,2,1,33,1,20,875,2,8.0,7.93,4.0,-7.0,33.0,0.030303030303030304
3,4.25,2.31,1900-01-01 14:35:32,14:36:05,3,1,33,1,20,875,2,1.0,12.53,4.0,2.0,7.764705882352941,0.38636363636363635
8,3.44,7.01,1900-01-01 14:35:41,14:36:14,4,1,33,1,20,875,2,3.0,2.31,4.0,5.0,9.593023255813954,0.833939393939394
0,0.0,0.16,1900-01-01 14:36:44,14:37:17,1,1,33,1,20,876,2,8.0,7.01,3.6666666666666665,-8.0,33.0,0.0
2,2.17,2.31,1900-01-01 14:36:55,14:37:28,5,1,33,1,20,876,2,0.0,0.16,3.3333333333333335,2.0,15.207373271889402,0.1315151515151515
0,0.0,7.49,1900-01-01 14:37:53,14:38:26,2,1,33,1,20,877,2,2.0,2.31,0.6666666666666666,-2.0,33.0,0.0
4,10.19,2.39,1900-01-01 14:38:04,14:38:37,3,1,33,2,40,878,2,0.0,7.49,2.0,4.0,3.23846908734053,1.2351515151515151
4,2.56,4.76,1900-01-01 14:38:13,14:38:46,4,1,33,1,20,878,2,4.0,2.39,2.6666666666666665,0.0,12.890625,0.3103030303030303
3,4.5,2.93,1900-01-01 14:39:16,14:39:49,1,1,33,1,20,879,2,4.0,4.76,3.6666666666666665,-1.0,7.333333333333333,0.4090909090909091
4,5.0,2.84,1900-01-01 14:39:27,14:40:00,5,1,33,1,20,879,2,3.0,2.93,3.6666666666666665,1.0,6.6,0.6060606060606061
3,5.42,2.46,1900-01-01 14:40:25,14:40:58,2,1,33,1,20,880,2,4.0,2.84,3.3333333333333335,-1.0,6.088560885608856,0.49272727272727274
3,1.67,2.42,1900-01-01 14:40:36,14:41:09,3,1,33,1,20,880,2,3.0,2.46,3.3333333333333335,0.0,19.76047904191617,0.1518181818181818
4,2.69,3.88,1900-01-01 14:40:45,14:41:18,4,1,33,1,20,880,2,3.0,2.42,3.3333333333333335,1.0,12.267657992565056,0.32606060606060605
8,1.83,17.06,1900-01-01 14:41:48,14:42:21,1,1,33,0,35,881,2,4.0,3.88,5.0,4.0,18.0327868852459,0.44363636363636366
3,9.0,2.6,1900-01-01 14:41:59,14:42:32,5,1,33,2,37,881,2,8.0,17.06,5.0,-5.0,3.6666666666666665,0.8181818181818182
4,2.36,7.66,1900-01-01 14:42:57,14:43:30,2,1,33,1,20,882,2,3.0,2.6,5.0,1.0,13.983050847457628,0.286060606060606
1,0.0,0.34,1900-01-01 14:43:08,14:43:41,3,1,33,1,20,883,2,4.0,7.66,2.6666666666666665,-3.0,33.0,0.030303030303030304
8,2.25,7.98,1900-01-01 14:43:17,14:43:50,4,1,33,1,20,883,2,1.0,0.34,4.333333333333333,7.0,14.666666666666666,0.5454545454545455
4,2.14,6.89,1900-01-01 14:44:20,14:44:53,1,1,33,1,20,884,2,8.0,7.98,4.333333333333333,-4.0,15.42056074766355,0.2593939393939394
2,21.0,1.65,1900-01-01 14:44:31,14:45:04,5,1,33,2,37,884,2,4.0,6.89,4.666666666666667,-2.0,1.5714285714285714,1.2727272727272727
5,2.38,6.29,1900-01-01 14:45:29,14:46:02,2,1,33,1,20,885,2,2.0,1.65,3.6666666666666665,3.0,13.865546218487395,0.3606060606060606
1,0.0,0.8,1900-01-01 14:45:40,14:46:13,3,1,33,1,35,885,2,5.0,6.29,2.6666666666666665,-4.0,33.0,0.030303030303030304
4,6.0,5.02,1900-01-01 14:45:49,14:46:22,4,1,33,1,20,885,2,1.0,0.8,3.3333333333333335,3.0,5.5,0.7272727272727273
2,4.67,2.5,1900-01-01 14:46:52,14:47:25,1,1,33,1,23,886,2,4.0,5.02,2.3333333333333335,-2.0,7.0663811563169165,0.283030303030303
4,8.64,3.05,1900-01-01 14:47:03,14:47:36,5,1,33,2,34,887,2,2.0,2.5,3.3333333333333335,2.0,3.819444444444444,1.0472727272727274
1,0.0,1.85,1900-01-01 14:48:01,14:48:34,2,1,33,1,20,888,2,4.0,3.05,2.3333333333333335,-3.0,33.0,0.030303030303030304
0,0.0,0.02,1900-01-01 14:48:12,14:48:45,3,1,33,1,35,888,2,1.0,1.85,1.6666666666666667,-1.0,33.0,0.0
8,3.23,8.26,1900-01-01 14:48:21,14:48:54,4,1,33,1,20,888,2,0.0,0.02,3.0,8.0,10.21671826625387,0.783030303030303
7,4.19,7.04,1900-01-01 14:49:24,14:49:57,1,1,33,1,23,889,2,8.0,8.26,5.0,-1.0,7.875894988066825,0.8887878787878788
2,2.33,4.35,1900-01-01 14:49:35,14:50:08,5,1,33,1,20,889,2,7.0,7.04,5.666666666666667,-5.0,14.163090128755364,0.1412121212121212
6,3.72,12.63,1900-01-01 14:50:33,14:51:06,2,1,33,1,20,890,2,2.0,4.35,5.0,4.0,8.870967741935484,0.6763636363636364
0,0.0,0.06,1900-01-01 14:50:44,14:51:17,3,1,33,1,35,890,2,6.0,12.63,2.6666666666666665,-6.0,33.0,0.0
5,1.15,5.96,1900-01-01 14:50:53,14:51:26,4,1,33,1,20,890,2,0.0,0.06,3.6666666666666665,5.0,28.695652173913047,0.17424242424242423
3,14.54,1.63,1900-01-01 14:51:56,14:52:29,1,1,33,2,32,891,2,5.0,5.96,2.6666666666666665,-2.0,2.269601100412655,1.3218181818181818
0,0.0,4.35,1900-01-01 14:52:07,14:52:40,5,1,33,1,20,892,2,3.0,1.63,2.6666666666666665,-3.0,33.0,0.0
3,6.42,3.25,1900-01-01 14:53:05,14:53:38,2,1,33,1,20,893,2,0.0,4.35,2.0,3.0,5.140186915887851,0.5836363636363636
1,0.0,0.66,1900-01-01 14:53:16,14:53:49,3,1,33,1,35,893,2,3.0,3.25,1.3333333333333333,-2.0,33.0,0.030303030303030304
5,2.04,5.84,1900-01-01 14:53:25,14:53:58,4,1,33,1,20,893,2,1.0,0.66,3.0,4.0,16.176470588235293,0.3090909090909091
6,2.65,7.14,1900-01-01 14:54:28,14:55:01,1,1,33,1,23,894,2,5.0,5.84,4.0,1.0,12.452830188679245,0.4818181818181818
0,0.0,0.05,1900-01-01 14:54:39,14:55:12,5,1,33,1,20,894,2,6.0,7.14,3.6666666666666665,-6.0,33.0,0.0
3,3.04,2.84,1900-01-01 14:55:37,14:56:10,2,1,33,1,20,895,2,0.0,0.05,3.0,3.0,10.855263157894736,0.27636363636363637
5,2.1,4.05,1900-01-01 14:55:48,14:56:21,3,1,33,1,35,895,2,3.0,2.84,2.6666666666666665,2.0,15.714285714285714,0.3181818181818182
3,6.88,4.24,1900-01-01 14:55:57,14:56:30,4,1,33,2,20,895,2,5.0,4.05,3.6666666666666665,-2.0,4.796511627906977,0.6254545454545455
7,4.39,7.76,1900-01-01 14:57:00,14:57:33,1,1,33,1,23,897,2,3.0,4.24,5.0,4.0,7.517084282460138,0.931212121212121
6,2.05,8.66,1900-01-01 14:57:11,14:57:44,5,1,33,1,20,897,2,7.0,7.76,5.333333333333333,-1.0,16.097560975609756,0.37272727272727274
1,0.0,0.56,1900-01-01 14:58:09,14:58:42,2,1,33,1,20,898,2,6.0,8.66,4.666666666666667,-5.0,33.0,0.030303030303030304
1,0.0,0.47,1900-01-01 14:58:20,14:58:53,3,1,33,1,35,898,2,1.0,0.56,2.6666666666666665,0.0,33.0,0.030303030303030304
3,1.12,4.71,1900-01-01 14:58:29,14:59:02,4,1,33,1,20,898,2,1.0,0.47,1.6666666666666667,2.0,29.46428571428571,0.10181818181818182
3,7.04,2.33,1900-01-01 14:59:32,15:00:05,1,1,33,2,32,899,2,3.0,4.71,2.3333333333333335,0.0,4.6875,0.64
8,2.21,11.56,1900-01-01 14:59:43,15:00:16,5,1,33,0,35,899,2,3.0,2.33,4.666666666666667,5.0,14.93212669683258,0.5357575757575758
6,2.72,4.3,1900-01-01 15:00:41,15:01:14,2,1,33,1,20,900,2,8.0,11.56,5.666666666666667,-2.0,12.13235294117647,0.4945454545454546
4,2.03,1.95,1900-01-01 15:00:52,15:01:25,3,1,33,1,35,900,2,6.0,4.3,6.0,-2.0,16.256157635467982,0.24606060606060604
3,2.0,6.4,1900-01-01 15:01:01,15:01:34,4,1,33,1,20,901,2,4.0,1.95,4.333333333333333,-1.0,16.5,0.18181818181818182
5,2.48,7.41,1900-01-01 15:02:04,15:02:37,1,1,33,1,20,902,2,3.0,6.4,4.0,2.0,13.306451612903226,0.37575757575757573
4,2.89,3.22,1900-01-01 15:02:15,15:02:48,5,1,33,1,20,902,2,5.0,7.41,4.0,-1.0,11.418685121107266,0.3503030303030303
7,4.18,6.06,1900-01-01 15:03:13,15:03:46,2,1,33,1,20,903,2,4.0,3.22,5.333333333333333,3.0,7.894736842105264,0.8866666666666666
3,7.54,0.97,1900-01-01 15:03:24,15:03:57,3,1,33,2,22,903,2,7.0,6.06,4.666666666666667,-4.0,4.376657824933687,0.6854545454545454
4,7.19,4.92,1900-01-01 15:03:33,15:04:06,4,1,33,2,27,903,2,3.0,0.97,4.666666666666667,1.0,4.589707927677329,0.8715151515151516
5,3.42,4.84,1900-01-01 15:04:36,15:05:09,1,1,33,1,20,904,2,4.0,4.92,4.0,1.0,9.649122807017545,0.5181818181818182
5,3.58,4.22,1900-01-01 15:04:47,15:05:20,5,1,33,1,20,904,2,5.0,4.84,4.666666666666667,0.0,9.217877094972067,0.5424242424242424
4,5.86,2.6,1900-01-01 15:05:45,15:06:18,2,1,33,1,20,905,2,5.0,4.22,4.666666666666667,-1.0,5.631399317406143,0.7103030303030303
1,0.0,0.37,1900-01-01 15:05:56,15:06:29,3,1,33,1,35,905,2,4.0,2.6,3.3333333333333335,-3.0,33.0,0.030303030303030304
4,2.47,5.86,1900-01-01 15:06:05,15:06:38,4,1,33,1,20,906,2,1.0,0.37,3.0,3.0,13.360323886639675,0.29939393939393943
3,6.0,2.19,1900-01-01 15:07:08,15:07:41,1,1,33,1,20,907,2,4.0,5.86,2.6666666666666665,-1.0,5.5,0.5454545454545454
5,1.88,4.87,1900-01-01 15:07:19,15:07:52,5,1,33,1,20,907,2,3.0,2.19,4.0,2.0,17.5531914893617,0.28484848484848485
2,22.58,1.89,1900-01-01 15:08:17,15:08:50,2,1,33,2,40,908,2,5.0,4.87,3.3333333333333335,-3.0,1.4614703277236494,1.3684848484848484
0,0.0,0.12,1900-01-01 15:08:28,15:09:01,3,1,33,1,35,908,2,2.0,1.89,2.3333333333333335,-2.0,33.0,0.0
3,8.62,4.49,1900-01-01 15:08:37,15:09:10,4,1,33,2,27,908,2,0.0,0.12,1.6666666666666667,3.0,3.8283062645011605,0.7836363636363636
2,3.17,1.85,1900-01-01 15:09:40,15:10:13,1,1,33,1,20,909,2,3.0,4.49,1.6666666666666667,-1.0,10.410094637223976,0.1921212121212121
4,2.53,3.58,1900-01-01 15:09:51,15:10:24,5,1,33,1,20,909,2,2.0,1.85,3.0,2.0,13.043478260869566,0.30666666666666664
1,0.0,1.67,1900-01-01 15:10:49,15:11:22,2,1,33,1,20,910,2,4.0,3.58,2.3333333333333335,-3.0,33.0,0.030303030303030304
1,0.0,1.33,1900-01-01 15:11:00,15:11:33,3,1,33,1,35,911,2,1.0,1.67,2.0,0.0,33.0,0.030303030303030304
4,6.94,5.2,1900-01-01 15:11:09,15:11:42,4,1,33,2,27,911,2,1.0,1.33,2.0,3.0,4.7550432276657055,0.8412121212121213
6,1.75,4.04,1900-01-01 15:12:12,15:12:45,1,1,33,1,20,912,2,4.0,5.2,3.6666666666666665,2.0,18.857142857142858,0.3181818181818182
4,2.5,6.76,1900-01-01 15:12:23,15:12:56,5,1,33,1,20,912,2,6.0,4.04,4.666666666666667,-2.0,13.2,0.30303030303030304
3,2.38,1.71,1900-01-01 15:13:21,15:13:54,2,1,33,1,20,913,2,4.0,6.76,4.333333333333333,-1.0,13.865546218487395,0.21636363636363637
0,0.0,11.89,1900-01-01 15:13:32,15:14:05,3,1,33,1,35,913,2,3.0,1.71,2.3333333333333335,-3.0,33.0,0.0
3,3.33,6.8,1900-01-01 15:13:41,15:14:14,4,1,33,1,20,913,2,0.0,11.89,2.0,3.0,9.90990990990991,0.30272727272727273
7,2.26,6.78,1900-01-01 15:14:44,15:15:17,1,1,33,1,20,914,2,3.0,6.8,3.3333333333333335,4.0,14.601769911504427,0.4793939393939393
5,1.6,5.36,1900-01-01 15:14:55,15:15:28,5,1,33,1,20,914,2,7.0,6.78,5.0,-2.0,20.625,0.24242424242424243
0,0.0,0.14,1900-01-01 15:15:53,15:16:26,2,1,33,1,20,915,2,5.0,5.36,4.0,-5.0,33.0,0.0
0,0.0,1.23,1900-01-01 15:16:04,15:16:37,3,1,33,1,20,916,2,0.0,0.14,1.6666666666666667,0.0,33.0,0.0
3,2.5,5.06,1900-01-01 15:16:13,15:16:46,4,1,33,1,20,916,2,0.0,1.23,1.0,3.0,13.2,0.2272727272727273
9,1.49,12.21,1900-01-01 15:17:16,15:17:49,1,1,33,0,35,917,2,3.0,5.06,4.0,6.0,22.14765100671141,0.40636363636363637
3,2.58,1.82,1900-01-01 15:17:27,15:18:00,5,1,33,1,20,917,2,9.0,12.21,5.0,-6.0,12.790697674418604,0.23454545454545456
2,8.75,1.55,1900-01-01 15:18:25,15:18:58,2,1,33,2,18,918,2,3.0,1.82,4.666666666666667,-1.0,3.7714285714285714,0.5303030303030303
0,0.0,0.01,1900-01-01 15:18:36,15:19:09,3,1,33,1,20,918,2,2.0,1.55,1.6666666666666667,-2.0,33.0,0.0
3,1.67,4.22,1900-01-01 15:18:45,15:19:18,4,1,33,1,20,918,2,0.0,0.01,1.6666666666666667,3.0,19.76047904191617,0.1518181818181818
8,2.61,9.56,1900-01-01 15:19:48,15:20:21,1,1,33,0,35,919,2,3.0,4.22,3.6666666666666665,5.0,12.64367816091954,0.6327272727272727
2,0.0,1.37,1900-01-01 15:19:59,15:20:32,5,1,33,1,20,919,2,8.0,9.56,4.333333333333333,-6.0,33.0,0.06060606060606061
3,2.75,2.2,1900-01-01 15:20:57,15:21:30,2,1,33,1,20,920,2,2.0,1.37,4.333333333333333,1.0,12.0,0.25
4,2.11,2.66,1900-01-01 15:21:08,15:21:41,3,1,33,1,20,921,2,3.0,2.2,3.0,1.0,15.639810426540285,0.25575757575757574
7,1.86,6.87,1900-01-01 15:21:17,15:21:50,4,1,33,1,20,921,2,4.0,2.66,4.666666666666667,3.0,17.741935483870968,0.39454545454545453
3,15.0,3.55,1900-01-01 15:22:20,15:22:53,1,1,33,2,40,922,2,7.0,6.87,4.666666666666667,-4.0,2.2,1.3636363636363635
4,1.89,2.64,1900-01-01 15:22:31,15:23:04,5,1,33,1,20,922,2,3.0,3.55,4.666666666666667,1.0,17.460317460317462,0.22909090909090907
2,3.42,2.57,1900-01-01 15:23:29,15:24:02,2,1,33,1,20,923,2,4.0,2.64,3.0,-2.0,9.649122807017545,0.20727272727272725
1,0.0,0.5,1900-01-01 15:23:40,15:24:13,3,1,33,1,20,923,2,2.0,2.57,2.3333333333333335,-1.0,33.0,0.030303030303030304
1,0.0,2.23,1900-01-01 15:23:49,15:24:22,4,1,33,1,20,923,2,1.0,0.5,1.3333333333333333,0.0,33.0,0.030303030303030304
5,3.83,7.69,1900-01-01 15:24:52,15:25:25,1,1,33,1,23,924,2,1.0,2.23,2.3333333333333335,4.0,8.616187989556135,0.5803030303030303
0,0.0,1.34,1900-01-01 15:25:03,15:25:36,5,1,33,1,20,925,2,5.0,7.69,2.0,-5.0,33.0,0.0
0,0.0,2.9,1900-01-01 15:26:01,15:26:34,2,1,33,1,20,926,2,0.0,1.34,1.6666666666666667,0.0,33.0,0.0
5,5.19,4.44,1900-01-01 15:26:12,15:26:45,3,1,33,1,20,926,2,0.0,2.9,1.6666666666666667,5.0,6.358381502890173,0.7863636363636365
3,2.62,4.63,1900-01-01 15:26:21,15:26:54,4,1,33,1,20,926,2,5.0,4.44,2.6666666666666665,-2.0,12.595419847328245,0.2381818181818182
5,4.88,5.68,1900-01-01 15:27:24,15:27:57,1,1,33,1,23,927,2,3.0,4.63,4.333333333333333,2.0,6.762295081967213,0.7393939393939394
7,3.28,4.59,1900-01-01 15:27:35,15:28:08,5,1,33,1,20,927,2,5.0,5.68,5.0,2.0,10.060975609756099,0.6957575757575757
5,1.25,7.11,1900-01-01 15:28:33,15:29:06,2,1,33,1,20,928,2,7.0,4.59,5.666666666666667,-2.0,26.4,0.1893939393939394
3,1.46,0.77,1900-01-01 15:28:44,15:29:17,3,1,33,1,20,928,2,5.0,7.11,5.0,-2.0,22.602739726027398,0.13272727272727272
2,0.75,2.88,1900-01-01 15:28:53,15:29:26,4,1,33,1,20,928,2,3.0,0.77,3.3333333333333335,-1.0,44.0,0.045454545454545456
9,3.85,14.38,1900-01-01 15:29:56,15:30:29,1,1,33,0,35,929,2,2.0,2.88,4.666666666666667,7.0,8.571428571428571,1.05
7,4.51,7.47,1900-01-01 15:30:07,15:30:40,5,1,33,1,20,930,2,9.0,14.38,6.0,-2.0,7.317073170731708,0.9566666666666667
6,1.85,4.14,1900-01-01 15:31:05,15:31:38,2,1,33,1,20,931,2,7.0,7.47,7.333333333333333,-1.0,17.83783783783784,0.33636363636363636
2,6.75,1.43,1900-01-01 15:31:16,15:31:49,3,1,33,2,14,931,2,6.0,4.14,5.0,-4.0,4.888888888888889,0.40909090909090906
6,4.83,8.32,1900-01-01 15:31:25,15:31:58,4,1,33,1,20,931,2,2.0,1.43,4.666666666666667,4.0,6.832298136645963,0.8781818181818182
1,0.0,0.52,1900-01-01 15:32:28,15:33:01,1,1,33,1,20,932,2,6.0,8.32,3.0,-5.0,33.0,0.030303030303030304
5,2.42,4.1,1900-01-01 15:32:39,15:33:12,5,1,33,1,20,932,2,1.0,0.52,4.0,4.0,13.636363636363637,0.36666666666666664
6,2.3,6.64,1900-01-01 15:33:37,15:34:10,2,1,33,1,20,933,2,5.0,4.1,4.0,1.0,14.347826086956523,0.41818181818181815
2,3.6,6.28,1900-01-01 15:33:48,15:34:21,3,1,33,1,20,933,2,6.0,6.64,4.333333333333333,-4.0,9.166666666666666,0.2181818181818182
7,3.08,8.41,1900-01-01 15:33:57,15:34:30,4,1,33,1,20,933,2,2.0,6.28,5.0,5.0,10.714285714285714,0.6533333333333334
4,4.42,3.13,1900-01-01 15:35:00,15:35:33,1,1,33,1,20,935,2,7.0,8.41,4.333333333333333,-3.0,7.46606334841629,0.5357575757575758
5,1.15,2.96,1900-01-01 15:35:11,15:35:44,5,1,33,1,20,935,2,4.0,3.13,5.333333333333333,1.0,28.695652173913047,0.17424242424242423
6,3.97,7.63,1900-01-01 15:36:09,15:36:42,2,1,33,1,20,936,2,5.0,2.96,5.0,1.0,8.312342569269521,0.7218181818181818
5,2.44,13.92,1900-01-01 15:36:20,15:36:53,3,1,33,1,20,936,2,6.0,7.63,5.333333333333333,-1.0,13.524590163934427,0.3696969696969697
7,3.9,14.41,1900-01-01 15:36:29,15:37:02,4,1,33,0,35,936,2,5.0,13.92,6.0,2.0,8.461538461538462,0.8272727272727273
3,4.0,2.5,1900-01-01 15:37:32,15:38:05,1,1,33,1,20,937,2,7.0,14.41,5.0,-4.0,8.25,0.36363636363636365
2,27.17,1.23,1900-01-01 15:37:43,15:38:16,5,1,33,2,40,937,2,3.0,2.5,4.0,-1.0,1.214574898785425,1.6466666666666667
9,3.42,11.36,1900-01-01 15:38:41,15:39:14,2,1,33,0,36,938,2,2.0,1.23,4.666666666666667,7.0,9.649122807017545,0.9327272727272726
2,3.86,4.09,1900-01-01 15:38:52,15:39:25,3,1,33,1,20,938,2,9.0,11.36,4.333333333333333,-7.0,8.549222797927461,0.23393939393939395
4,2.25,5.28,1900-01-01 15:39:01,15:39:34,4,1,33,1,20,939,2,2.0,4.09,5.0,2.0,14.666666666666666,0.27272727272727276
1,0.0,0.69,1900-01-01 15:40:04,15:40:37,1,1,33,1,20,940,2,4.0,5.28,2.3333333333333335,-3.0,33.0,0.030303030303030304
5,2.23,7.21,1900-01-01 15:40:15,15:40:48,5,1,33,1,20,940,2,1.0,0.69,3.3333333333333335,4.0,14.798206278026907,0.33787878787878783
7,3.22,5.55,1900-01-01 15:41:13,15:41:46,2,1,33,1,20,941,2,5.0,7.21,4.333333333333333,2.0,10.248447204968944,0.6830303030303031
4,4.97,12.03,1900-01-01 15:41:24,15:41:57,3,1,33,1,20,941,2,7.0,5.55,5.333333333333333,-3.0,6.639839034205232,0.6024242424242424
5,2.4,6.36,1900-01-01 15:41:33,15:42:06,4,1,33,1,20,941,2,4.0,12.03,5.333333333333333,1.0,13.75,0.36363636363636365
